company,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
Nintendo,Started to work very early today so I'm able to get home soon and watch the smash presentation. Hopefully I wont re… https://t.co/2qfTrjvV94,FALSE,1,NA,10/1/2020 5:34,TRUE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ghost_of_Mo,0,FALSE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:34,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Animahh1,80,TRUE,FALSE,NA,NA
Nintendo,"RT @shmechoes: An updated MOTHER 3 Spaceworld translation.
#N64 #Nintendo #MOTHER123 #EarthBound https://t.co/L8Z9PGDdjt",FALSE,0,NA,10/1/2020 5:33,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WoundedVamp,30,TRUE,FALSE,NA,NA
Nintendo,260 bucks -------- RT if good deal | like if like! #eBay #deal #Nintendo #NintendoSwitch #Switch… https://t.co/TiTzac8gTw,FALSE,0,NA,10/1/2020 5:33,TRUE,NA,1.31154E+18,NA,"<a href=""https://twitter.com/DealDonkeyUS"" rel=""nofollow"">Deal Donkey Final</a>",DealDonkeyUS,0,FALSE,FALSE,NA,NA
Nintendo,"RT @bpdnintendo: #NintendoSwitch Console V2 Neon With Games, Bought April 2020 See Receipt #eBay #Nintendo
<U+0001F517> https://t.co/3hLzAcxuGY https:…",FALSE,0,NA,10/1/2020 5:33,FALSE,NA,1.31154E+18,NA,"<a href=""https://www.youtube.com/user/ZoombalaGC"" rel=""nofollow"">TweetBot07</a>",maytasha07,1,TRUE,FALSE,NA,NA
Nintendo,"RT @WoodenPlankST: Yay pumpkins!
#AnimalCrossingNewHorizons #acnh #nintendo #NintendoSwitch https://t.co/zhQdPTUvBr",FALSE,0,NA,10/1/2020 5:33,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CodeStocking,1058,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:32,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CS1_____,80,TRUE,FALSE,NA,NA
Nintendo,190 bucks -------- RT if good deal | like if like! #eBay #deal #Nintendo #NintendoSwitch #Switch… https://t.co/l3S8HcKoYr,FALSE,0,NA,10/1/2020 5:32,TRUE,NA,1.31154E+18,NA,"<a href=""https://twitter.com/DealDonkeyUS"" rel=""nofollow"">Deal Donkey Final</a>",DealDonkeyUS,0,FALSE,FALSE,NA,NA
Nintendo,"RT @Abraki8: Train hard Scorbunny! <U+0001F4AA><U+0001F3FC><U+0001F431><U+26BD><U+FE0F><U+0001F525><U+2764><U+FE0F>

#Scorbunny #ScorbunnySquad #ScorbunnyGang #eightgen #eightgenpokemon #FireType #FireTypePokemo…",FALSE,0,NA,10/1/2020 5:32,FALSE,NA,1.31154E+18,NA,"<a href=""https://www.youtube.com/user/ZoombalaGC"" rel=""nofollow"">TweetBot07</a>",maytasha07,2,TRUE,FALSE,NA,NA
Nintendo,"#Nintendo  Ori and the Blind Forest -
Definitive Edition 39,99€
https://t.co/n4Qb1Hbqxv https://t.co/bftPa49Yrj",FALSE,2,NA,10/1/2020 5:32,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ofertasyjuegos,0,FALSE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:32,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ginnyn,80,TRUE,FALSE,NA,NA
Nintendo,"MY RETURN TO ANIMAL CROSSING TONIGHT!!!

...well... kinda, checking out some isles.

Main Quest : 70 Starts and def… https://t.co/wdiFHFKQOY",FALSE,2,NA,10/1/2020 5:32,TRUE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",guapograms,0,FALSE,FALSE,NA,NA
Nintendo,"RT @DigitalEmelas: Y'all DO realize that #Ys has been on #Nintendo platforms way more than 3 times, right? Sure #YsVIII, #YsOrigin &amp; #YsIX…",FALSE,0,NA,10/1/2020 5:31,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Koncreet,53,TRUE,FALSE,NA,NA
Nintendo,"RT @WoodenPlankST: Yay pumpkins!
#AnimalCrossingNewHorizons #acnh #nintendo #NintendoSwitch https://t.co/zhQdPTUvBr",FALSE,0,NA,10/1/2020 5:31,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hinataingrid,1058,TRUE,FALSE,NA,NA
Nintendo,"RT @WoodenPlankST: Yay pumpkins!
#AnimalCrossingNewHorizons #acnh #nintendo #NintendoSwitch https://t.co/zhQdPTUvBr",FALSE,0,NA,10/1/2020 5:30,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Naoya_Llama,1058,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:30,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TaskSolider1000,80,TRUE,FALSE,NA,NA
Nintendo,"Check out this Mega Man Mega Buster Mug for $49.99 

Get it at Amazon ==&gt; https://t.co/SxMoP0xGc6 

#megaman… https://t.co/r0iF1YIxGO",FALSE,0,NA,10/1/2020 5:30,TRUE,NA,1.31154E+18,NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",GAMESANDGEARS07,0,FALSE,FALSE,NA,NA
Nintendo,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @lolo__posh #poshmark #fashion… https://t.co/tGISi1sU8i,FALSE,0,NA,10/1/2020 5:30,TRUE,NA,1.31154E+18,NA,"<a href=""http://poshmark.com/"" rel=""nofollow"">Poshmark</a>",Bennym51,0,FALSE,FALSE,NA,NA
Nintendo,"RT @WoodenPlankST: Yay pumpkins!
#AnimalCrossingNewHorizons #acnh #nintendo #NintendoSwitch https://t.co/zhQdPTUvBr",FALSE,0,NA,10/1/2020 5:30,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Goremejy,1058,TRUE,FALSE,NA,NA
Nintendo,"RT @PushDustIn: On this day in 2007, Lucas was revealed for Brawl. Initially many fans were worried he would outright replace Ness.

#PushF…",FALSE,0,NA,10/1/2020 5:30,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Voltron_SSBU,96,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:29,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",DrLuigiDin,80,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:29,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DallasCrane_,80,TRUE,FALSE,NA,NA
Nintendo,124 bucks -------- RT if good deal | like if like! #eBay #deal #Nintendo #GameBoy #GB #Gamecube #GC… https://t.co/ar1YxHG14y,FALSE,0,NA,10/1/2020 5:29,TRUE,NA,1.31154E+18,NA,"<a href=""https://twitter.com/DealDonkeyUS"" rel=""nofollow"">Deal Donkey Final</a>",DealDonkeyUS,0,FALSE,FALSE,NA,NA
Nintendo,RT @nintendolife: Video: A Look At Some Of The Rarest Nintendo Consoles https://t.co/yRAxfHIQaD #Repost #Nintendo #Video https://t.co/ltX5B…,FALSE,0,NA,10/1/2020 5:29,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ahl9,12,TRUE,FALSE,NA,NA
Nintendo,"RT @WoodenPlankST: Yay pumpkins!
#AnimalCrossingNewHorizons #acnh #nintendo #NintendoSwitch https://t.co/zhQdPTUvBr",FALSE,0,NA,10/1/2020 5:28,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",snacksiddent,1058,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: Ah, nothing like the start of a new Paper Mario adventure. <U+2728>
#PaperMario #Nintendo #Procreate https://t.co/9e7KFZWhEg",FALSE,0,NA,10/1/2020 5:28,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Byakuren_,454,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:28,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",writersflood,80,TRUE,FALSE,NA,NA
Nintendo,"RT @ArchdanMiiverse: Ken, Inkling and Min Min take Kirby's free Hair cut offer. Free? What's Kirby getting out of it?<U+0001F35C><U+0001F991><U+2702>
#SmashBros #SmashB…",FALSE,0,NA,10/1/2020 5:28,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Makaitsuki9999,1459,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:27,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CrownedSkull128,80,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Hyrule Warriors: Age of Calamity – Champions Unite! – Nintendo Switch
https://t.co/76CUTEtZGS #HyruleWarriorsAgeofCalam…",FALSE,0,NA,10/1/2020 5:27,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,2,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Animal Crossing: New Horizons Fall Update – Nintendo Switch
https://t.co/x2KMChuL4O #AnimalCrossingNewHorizons #AnimalC…",FALSE,0,NA,10/1/2020 5:27,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,"RT @_StarAbraham: Dont ask me how I got this leak, but I know who the next smash fighter is it's Bronto Burt from the Kirby series.

@Kirby…",FALSE,0,NA,10/1/2020 5:27,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Brass_Shark,14,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Kirby Fighters 2 – Launch Trailer – Nintendo Switch
https://t.co/AIXxENKjhk #KirbyFighters2 #KirbyFighters #Kirby #Nint…",FALSE,0,NA,10/1/2020 5:27,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,2,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Super Mario 3D All-Stars - Launch Trailer - Nintendo Switch
https://t.co/7itjL7dedz #SuperMario3DAllStars #SuperMario #…",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,2,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Monster Hunter Direct - 9.17.2020
https://t.co/JGKtqv0J82 #MonsterHunterDirect #MonsterHunterRise #MonsterHunterStories…",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Nintendo Direct Mini: Partner Showcase | September 2020
https://t.co/sfZA4Z92vQ #NintendoDirectMini #NintendoDirect #Ni…",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,3,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3choco_yktr3,80,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Le__pew,80,TRUE,FALSE,NA,NA
Nintendo,"RT @WoodenPlankST: Yay pumpkins!
#AnimalCrossingNewHorizons #acnh #nintendo #NintendoSwitch https://t.co/zhQdPTUvBr",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Gal52Deco,1058,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CaptainHanyuu,80,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cwiisly,80,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: NES &amp; Super NES - September Game Updates - Nintendo Switch Online
https://t.co/HXQR7ha0aw #Nes #SuperNes #GameUpdates #…",FALSE,0,NA,10/1/2020 5:26,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,RT @ShahinRostami: Animal Crossing Villagers - Species and Personalities! Made with Chord(https://t.co/5HdkTTzEQZ). Use it yourself at http…,FALSE,0,NA,10/1/2020 5:25,FALSE,NA,1.31154E+18,NA,,codeislife2,38,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Super Mario 3D All-Stars - Overview Trailer - Nintendo Switch
https://t.co/npNhEqHiNT #SuperMario3DAllStars #Supermario…",FALSE,0,NA,10/1/2020 5:25,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,2,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Game &amp; Watch: Super Mario Bros. - A Closer Look
https://t.co/ocfbX0bozv #GameandWatch #SuperMario #Supermario35thAnnive…",FALSE,0,NA,10/1/2020 5:25,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,RT @MegaRock_YT: https://t.co/UZ0VNFPIIa Streaming till the Reveal #smash #SmashBrosUltimate #Nintendo https://t.co/fQ1KilUn71,FALSE,0,NA,10/1/2020 5:25,FALSE,NA,1.31154E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",InfamousTrainer,2,TRUE,FALSE,NA,NA
Nintendo,"13 bucks -------- RT if good deal | like if like! #eBay #deal #Nintendo #Wii 
<U+0001F517> https://t.co/mNiuxJrzfF https://t.co/ziALEcbVmb",FALSE,0,NA,10/1/2020 5:25,FALSE,NA,1.31154E+18,NA,"<a href=""https://twitter.com/DealDonkeyUS"" rel=""nofollow"">Deal Donkey Final</a>",DealDonkeyUS,0,FALSE,FALSE,NA,NA
Nintendo,"RT @_StarAbraham: Dont ask me how I got this leak, but I know who the next smash fighter is it's Bronto Burt from the Kirby series.

@Kirby…",FALSE,0,NA,10/1/2020 5:25,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Morgman006,14,TRUE,FALSE,NA,NA
Nintendo,"RT @WoodenPlankST: Yay pumpkins!
#AnimalCrossingNewHorizons #acnh #nintendo #NintendoSwitch https://t.co/zhQdPTUvBr",FALSE,0,NA,10/1/2020 5:25,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PizzaBoyRoblox,1058,TRUE,FALSE,NA,NA
Nintendo,37 bucks -------- RT if good deal | like if like! #eBay #deal #Nintendo #NintendoSwitch #Switch #YoshisCraftedWorld… https://t.co/BFRezfo938,FALSE,0,NA,10/1/2020 5:24,TRUE,NA,1.31154E+18,NA,"<a href=""https://twitter.com/DealDonkeyUS"" rel=""nofollow"">Deal Donkey Final</a>",DealDonkeyUS,0,FALSE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Hyrule Warriors: Age of Calamity - A story 100 years before The Legend of Zelda: Breath of the Wild
https://t.co/GekHv3…",FALSE,0,NA,10/1/2020 5:24,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:24,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JGDrawsStuff,80,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Hyrule Warriors: Age of Calamity - Announcement Trailer - Nintendo Switch
https://t.co/ITo1VnjbuG #HyruleWarriorsAgeofC…",FALSE,0,NA,10/1/2020 5:24,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:24,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FaisalAden2,80,TRUE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:24,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GlitchyDion,80,TRUE,FALSE,NA,NA
Nintendo,46 bucks -------- RT if good deal | like if like! #eBay #deal #Nintendo #GameBoy #GB #GameBoyColor #GBC… https://t.co/IEUbL7B7CN,FALSE,0,NA,10/1/2020 5:24,TRUE,NA,1.31154E+18,NA,"<a href=""https://twitter.com/DealDonkeyUS"" rel=""nofollow"">Deal Donkey Final</a>",DealDonkeyUS,0,FALSE,FALSE,NA,NA
Nintendo,"RT @DingityDingus: That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,0,NA,10/1/2020 5:24,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Im5MinsAway,80,TRUE,FALSE,NA,NA
Nintendo,"That’s a whole lotta Mario!
#Mario #Nintendo #Sketches https://t.co/7Pf4JOy5Kh",FALSE,425,NA,10/1/2020 5:23,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DingityDingus,80,FALSE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Mario Kart Live: Home Circuit - Announcement Trailer - Nintendo Switch
https://t.co/Y42hWvk3Mg #MarioKartLiveHomeCircui…",FALSE,0,NA,10/1/2020 5:23,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,0,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Super Mario Bros. 35 - Announcement Trailer - Nintendo Switch
https://t.co/P3IolPUWZt #SuperMario35 #SuperMario35thAnni…",FALSE,0,NA,10/1/2020 5:23,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,"RT @CoboTVV: Who want a to visit my island!!! Daisy is making a spooky chair DIY, Celeste and Leaf are here as well!! 
Do the below for dod…",FALSE,0,NA,10/1/2020 5:23,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",acnhrose27,6,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Game &amp; Watch: Super Mario Bros. - Announcement Trailer
https://t.co/bFBPR2wgRO #gameandwatch #SuperMario #SuperMario35t…",FALSE,0,NA,10/1/2020 5:23,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Super Mario 3D World + Bowser’s Fury - Announcement Trailer - Nintendo Switch
https://t.co/9RnIJFJTFl #SuperMario3DWorl…",FALSE,0,NA,10/1/2020 5:23,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Super Mario 3D All-Stars - Announcement Trailer - Nintendo Switch
https://t.co/V3x7TdjzVs #SuperMario3DAllStars #SuperM…",FALSE,0,NA,10/1/2020 5:23,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,0,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Super Mario Bros. 35th Anniversary Direct
https://t.co/ax69LvHclz #SuperMario35thAnniversary #SuperMarioDirect #superma…",FALSE,0,NA,10/1/2020 5:23,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,1,TRUE,FALSE,NA,NA
Nintendo,"#NintendoSwitch Console V2 Neon With Games, Bought April 2020 See Receipt #eBay #Nintendo
<U+0001F517> https://t.co/3hLzAcxuGY https://t.co/YH9IH8OqIk",FALSE,0,NA,10/1/2020 5:22,FALSE,NA,1.31154E+18,NA,"<a href=""https://www.nullquantor.com"" rel=""nofollow"">Carrier Pigeon Post Service</a>",bpdnintendo,1,FALSE,FALSE,NA,NA
Nintendo,RT @NintendoHall: Root Double -Before Crime * After Days- Xtend Edition: il titolo in arrivo nel Q4 2020 su Nintendo Switch https://t.co/0v…,FALSE,0,NA,10/1/2020 5:22,FALSE,NA,1.31154E+18,NA,"<a href=""http://ingare.tk"" rel=""nofollow"">INGARE</a>",ingare_rev,5,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: Animal Crossing: New Horizons - Exploring September - Nintendo Switch
https://t.co/2M9HqOGEnb #AnimalCrossingNewHorizon…",FALSE,0,NA,10/1/2020 5:22,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,4,TRUE,FALSE,NA,NA
Nintendo,"85 bucks -------- RT if good deal | like if like! #eBay #deal #Nintendo #Nintendo3DS #3DS 
<U+0001F517> https://t.co/ccHHamAmZP https://t.co/AK7WvSUUCJ",FALSE,0,NA,10/1/2020 5:22,FALSE,NA,1.31154E+18,NA,"<a href=""https://twitter.com/DealDonkeyUS"" rel=""nofollow"">Deal Donkey Final</a>",DealDonkeyUS,0,FALSE,FALSE,NA,NA
Nintendo,"RT @Abraki8: Train hard Scorbunny! <U+0001F4AA><U+0001F3FC><U+0001F431><U+26BD><U+FE0F><U+0001F525><U+2764><U+FE0F>

#Scorbunny #ScorbunnySquad #ScorbunnyGang #eightgen #eightgenpokemon #FireType #FireTypePokemo…",FALSE,0,NA,10/1/2020 5:22,FALSE,NA,1.31154E+18,NA,"<a href=""https://nerdyflow.com"" rel=""nofollow"">Fanart</a>",nerdyflow,2,TRUE,FALSE,NA,NA
Nintendo,"RT @DeadarticGames: The Download - August 2020 - Spiritfarer, Raji: An Ancient Epic &amp; more!
https://t.co/N5Hoc1ckob #TheDownload #NintendoE…",FALSE,0,NA,10/1/2020 5:22,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rudipitt,0,TRUE,FALSE,NA,NA
Nintendo,RT @NintendoHall: #Orangeblood | First 28 minutes on Nintendo Switch - #FirstLook - #Gameplay: https://t.co/p6PnFuNpRc @GoNintendoTweet @Ni…,FALSE,0,NA,10/1/2020 5:22,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mavis4Vermilion,8,TRUE,FALSE,NA,NA
Nintendo,RT @NintendoHall: #PuyoPuyoChampions | #FirstLook at #Valkyrie Arle (Alternate Costume) #HowtoUnlock - #Gameplay: https://t.co/ZvjjxPbN38 #…,FALSE,0,NA,10/1/2020 5:21,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mavis4Vermilion,11,TRUE,FALSE,NA,NA
Nintendo,RT @NintendoHall: Root Double -Before Crime * After Days- Xtend Edition: il titolo in arrivo nel Q4 2020 su Nintendo Switch https://t.co/0v…,FALSE,0,NA,10/1/2020 5:21,FALSE,NA,1.31154E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Mavis4Vermilion,5,TRUE,FALSE,NA,NA
